Year,Population,Country,CO2 (MT),Country Code,Continent,Continent_Code,GDP
1/1/2012,3559519,Moldova,4.7657,MDA,Europe,EU,7284686576.2835
1/1/2012,22346641,Madagascar,2.6776,MDG,Africa,AF,9919780071.28764
1/1/2012,397237,Maldives,1.1102,MDV,Asia,AS,2886170570.48769
1/1/2012,117274155,Mexico,498.6585,MEX,North America,NA,1186598324461.82
1/1/2012,56717,Marshall Islands,0.10259,MHL,Oceania,OC,185210500
1/1/2012,2074278,Macedonia,8.9585,MKD,Europe,EU,9745251126.0109
1/1/2012,15979499,Mali,0.99294,MLI,Africa,AF,12442747897.2223
1/1/2012,420028,Malta,2.8105,MLT,Europe,EU,9203729739.42371
1/1/2012,51413698,Myanmar,10.9502,MMR,Asia,AS,59937797559.3295
1/1/2012,620601,Montenegro,2.334,MNE,Europe,EU,4087724527.81704
1/1/2012,2824699,Mongolia,26.1897,MNG,Asia,AS,12292770631.1967
1/1/2012,24862648,Mozambique,2.9808,MOZ,Africa,AF,14534278446.3087
1/1/2012,3706554,Mauritania,2.3303,MRT,Africa,AF,5225533499.82893
1/1/2012,1255882,Mauritius,3.9644,MUS,Africa,AF,11668685524.1265
1/1/2012,15396005,Malawi,1.0759,MWI,Africa,AF,6028470988.53624
1/1/2012,29068159,Malaysia,215.8952,MYS,Asia,AS,314443149443.149
1/1/2012,2194784,Namibia,3.3641,NAM,Africa,AF,13016272898.9038
1/1/2012,259000,New Caledonia,3.6122,NCL,Oceania,OC,
1/1/2012,17795191,Niger,1.8564,NER,Africa,AF,6942209594.55433
1/1/2012,167228767,Nigeria,96.5668,NGA,Africa,AF,460953836444.364
1/1/2012,5982526,Nicaragua,4.5488,NIC,North America,NA,10532001129.67
1/1/2012,16754962,Netherlands,164.9487,NLD,Europe,EU,828946812396.788
1/1/2012,5018573,Norway,44.5608,NOR,Europe,EU,510229136226.902
1/1/2012,26989862,Nepal,5.5217,NPL,Asia,AS,18851513891.066
1/1/2012,10279,Nauru,0.040304,NRU,Oceania,OC,103811958.762887
1/1/2012,4408100,New Zealand,35.9693,NZL,Oceania,OC,176192886551.397
1/1/2012,3498029,Oman,58.343,OMN,Asia,AS,76689583355.0065
1/1/2012,187281475,Pakistan,159.7276,PAK,Asia,AS,224383620829.57
1/1/2012,3770624,Panama,9.8519,PAN,North America,NA,39954761200
1/1/2012,29506788,Peru,53.9376,PER,South America,SA,192648999090.082
1/1/2012,97212638,Philippines,88.9271,PHL,Asia,AS,250092093547.532
1/1/2012,17640,Palau,0.25282,PLW,Oceania,OC,215095100
1/1/2012,7631002,Papua New Guinea,5.0506,PNG,Oceania,OC,21295834133.2309
1/1/2012,38063164,Poland,324.2166,POL,Europe,EU,500284003684.372
1/1/2012,24800612,North Korea,48.2293,PRK,Asia,AS,
1/1/2012,10514844,Portugal,49.8779,PRT,Europe,EU,216368178659.447
1/1/2012,6421512,Paraguay,5.1935,PRY,South America,SA,24595319573.7548
1/1/2012,268998,French Polynesia,0.81341,PYF,Oceania,OC,
1/1/2012,2196074,Qatar,93.2194,QAT,Asia,AS,186833516483.516
1/1/2012,20058035,Romania,86.3209,ROU,Europe,EU,171664638717.49
1/1/2012,143201676,Russia,1726.0995,RUS,Asia,AS,2210256976945.38
1/1/2012,143201676,Russia,1726.0995,RUS,Europe,EU,2210256976945.38
1/1/2012,10549678,Rwanda,0.72453,RWA,Africa,AF,7315702176.36442
1/1/2012,29155187,Saudi Arabia,563.1795,SAU,Asia,AS,735974843360
1/1/2012,36193783,Sudan,14.2236,SDN,Africa,AF,68125631150.2939
1/1/2012,13401991,Senegal,7.3629,SEN,Africa,AF,14225310518.7856
1/1/2012,5312437,Singapore,36.3432,SGP,Asia,AS,289162118908.538
1/1/2012,556064,Solomon Islands,0.19786,SLB,Oceania,OC,1025125081.57494
1/1/2012,6712581,Sierra Leone,0.86104,SLE,Africa,AF,3801862611.36414
1/1/2012,6237923,El Salvador,6.5057,SLV,North America,NA,23813600000
1/1/2012,12715510,Somalia,0.60822,SOM,Africa,AF,
1/1/2012,7199077,Serbia,43.7245,SRB,Europe,EU,40742313861.1374
1/1/2012,10113647,South Sudan,1.33,SSD,Africa,AF,10368813559.322
1/1/2012,188404,Sao Tome and Principe,0.11358,STP,Africa,AF,252560557.085219
1/1/2012,541245,Suriname,2.2444,SUR,South America,SA,4980000000
1/1/2012,5407579,Slovakia,36.1091,SVK,Europe,EU,93413992955.8972
1/1/2012,2057159,Slovenia,15.8008,SVN,Europe,EU,46352802765.5763
1/1/2012,9519374,Sweden,46.4036,SWE,Europe,EU,543880647757.404
1/1/2012,88303,Seychelles,0.43968,SYC,Africa,AF,1134267367.19206
1/1/2012,20442541,Syria,43.7901,SYR,Asia,AS,
1/1/2012,34066,Turks and Caicos Islands,0.19786,TCA,North America,NA,
1/1/2012,12784750,Chad,0.59569,TCD,Africa,AF,12368071038.7362
1/1/2012,6773807,Togo,2.2926,TGO,Africa,AF,3866617462.61854
1/1/2012,67835957,Thailand,293.6644,THA,Asia,AS,397559992407.45
1/1/2012,7874835,Tajikistan,2.9063,TJK,Asia,AS,7633049792.09321
1/1/2012,5267900,Turkmenistan,64.5329,TKM,Asia,AS,35164210526.3158
1/1/2012,1132994,Timor-Leste,0.29312,TLS,Asia,AS,1188900000
1/1/2012,102737,Tonga,0.10626,TON,Oceania,OC,472358251.224261
1/1/2012,1344817,Trinidad and Tobago,45.3105,TTO,North America,NA,25694164489.2373
1/1/2012,10847002,Tunisia,26.3064,TUN,Africa,AF,45044112939.3687
1/1/2012,74653016,Turkey,354.1348,TUR,Asia,AS,873981786532.072
1/1/2012,74653016,Turkey,354.1348,TUR,Europe,EU,873981786532.072
1/1/2012,10739,Tuvalu,0.010992,TUV,Oceania,OC,39875750.6730172
1/1/2012,47052481,Tanzania,9.2381,TZA,Africa,AF,39087748240.4403
1/1/2012,34559168,Uganda,3.8607,UGA,Africa,AF,23132149256.9744
1/1/2012,45593300,Ukraine,303.7051,UKR,Europe,EU,175781379051.433
1/1/2012,3378974,Uruguay,8.5931,URY,South America,SA,51264390121.4144
1/1/2012,313874218,United States,5366.7303,USA,North America,NA,16155255000000
1/1/2012,29774500,Uzbekistan,115.1219,UZB,Asia,AS,51821573338.1312
1/1/2012,108435,Saint Vincent and the Grenadines,0.25282,VCT,North America,NA,692933740.740741
1/1/2012,29362449,Venezuela,197.7298,VEN,South America,SA,381286237847.667
1/1/2012,28650,British Virgin Islands,0.17587,VGB,North America,NA,
1/1/2012,89802487,Vietnam,135.3753,VNM,Asia,AS,155820001920.492
1/1/2012,249499,Vanuatu,0.11358,VUT,Oceania,OC,781702874.106058
1/1/2012,189088,Samoa,0.19786,WSM,Oceania,OC,801168622.338114
1/1/2012,24473178,Yemen,18.2383,YEM,Asia,AS,35393148127.2755
1/1/2012,52834005,South Africa,467.0806,ZAF,Africa,AF,396332598448.215
1/1/2012,14465121,Zambia,3.4807,ZMB,Africa,AF,25503370699.2015
1/1/2012,13115131,Zimbabwe,7.6146,ZWE,Africa,AF,14242490252.4289
1/1/2013,103159,Aruba,0.86104,ABW,North America,NA,
1/1/2013,32269589,Afghanistan,10.0004,AFG,Asia,AS,20046334303.9661
1/1/2013,26015780,Angola,32.3731,AGO,Africa,AF,124912063308.202
1/1/2013,2895092,Albania,5.06,ALB,Europe,EU,12776277515.48
1/1/2013,80774,Andorra,0.47632,AND,Europe,EU,3281585236.32501
1/1/2013,9197910,United Arab Emirates,168.211,ARE,Asia,AS,390427289203.54
1/1/2013,42202935,Argentina,188.4281,ARG,South America,SA,552025140252.246
1/1/2013,2897584,Armenia,5.5494,ARM,Asia,AS,11121465767.4067
1/1/2013,2897584,Armenia,5.5494,ARM,Europe,EU,11121465767.4067
1/1/2013,91516,Antigua and Barbuda,0.52395,ATG,North America,NA,1192925407.40741
1/1/2013,23128129,Australia,398.1638,AUS,Oceania,OC,1567178619062.28
1/1/2013,8479823,Austria,68.0012,AUT,Europe,EU,430068712971.867
1/1/2013,9416801,Azerbaijan,35.58,AZE,Asia,AS,74164435946.4627
1/1/2013,9416801,Azerbaijan,35.58,AZE,Europe,EU,74164435946.4627
1/1/2013,9540289,Burundi,0.27823,BDI,Africa,AF,2714505634.52629
1/1/2013,11159407,Belgium,101.9704,BEL,Europe,EU,520925468952.938
1/1/2013,10004588,Benin,5.6526,BEN,Africa,AF,9156748441.42175
1/1/2013,17072775,Burkina Faso,2.9924,BFA,Africa,AF,11947176341.9966
1/1/2013,152764676,Bangladesh,67.7065,BGD,Asia,AS,149990451022.29
1/1/2013,7265115,Bulgaria,42.586,BGR,Europe,EU,55758744571.1183
1/1/2013,1315029,Bahrain,31.0839,BHR,Asia,AS,32539547872.3404
1/1/2013,367168,Bahamas,2.7993,BHS,North America,NA,10677200000
1/1/2013,3542605,Bosnia and Herzegovina,21.801,BIH,Europe,EU,18178503835.4491
1/1/2013,9465997,Belarus,64.4237,BLR,Europe,EU,75527984234.2342
1/1/2013,345715,Belize,0.51296,BLZ,North America,NA,1613705850
1/1/2013,65001,Bermuda,0.458,BMU,North America,NA,5573710000
1/1/2013,10542376,Bolivia,18.5716,BOL,South America,SA,30659338929.0883
1/1/2013,201035903,Brazil,493.5935,BRA,South America,SA,2472806919901.67
1/1/2013,284296,Barbados,1.4295,BRB,North America,NA,4612500000
1/1/2013,404421,Brunei Darussalam,7.6284,BRN,Asia,AS,18093829923.2737
1/1/2013,710238,Bhutan,0.85314,BTN,Asia,AS,1798333725.83954
1/1/2013,2062536,Botswana,5.1848,BWA,Africa,AF,14915780538.6724
1/1/2013,4447942,Central African Republic,0.29678,CAF,Africa,AF,1518565219.01061
1/1/2013,35082954,Canada,568.8924,CAN,North America,NA,1842628005830.18
1/1/2013,8089346,Switzerland,43.1839,CHE,Europe,EU,688504173431.454
1/1/2013,17571507,Chile,81.676,CHL,South America,SA,278384332694.313
1/1/2013,1357380000,China,9796.5272,CHN,Asia,AS,9607224481532.65
1/1/2013,22087505,Cote d'Ivoire,9.5301,CIV,Africa,AF,31273049200.243
1/1/2013,22077298,Cameroon,6.615,CMR,Africa,AF,32348149947.3727
1/1/2013,71358807,Democratic Republic of Congo,3.5381,COD,Africa,AF,30014813755.772
1/1/2013,4622761,Republic of the Congo,3.0578,COG,Africa,AF,14085851348.069
1/1/2013,46497267,Colombia,89.0001,COL,South America,SA,380191876348.93
1/1/2013,741505,Comoros,0.17587,COM,Africa,AF,618663921.86116
1/1/2013,4742107,Costa Rica,7.4312,CRI,North America,NA,49745088111.6953
1/1/2013,11282720,Cuba,34.589,CUB,North America,NA,77148000000
1/1/2013,153822,Curacao,5.2102,CUW,North America,NA,
1/1/2013,1143866,Cyprus,6.4949,CYP,Asia,AS,24084572490.7063
1/1/2013,1143866,Cyprus,6.4949,CYP,Europe,EU,24084572490.7063
1/1/2013,10514272,Czech Republic,106.4012,CZE,Europe,EU,209402444996.104
1/1/2013,80645605,Germany,832.643,DEU,Europe,EU,3752513503278.41
1/1/2013,883293,Djibouti,0.59218,DJI,Africa,AF,1455000000
1/1/2013,71016,Dominica,0.1319,DMA,North America,NA,501979277.037037
1/1/2013,5614932,Denmark,41.8251,DNK,Europe,EU,343584385594.132
1/1/2013,10048224,Dominican Republic,20.9578,DOM,North America,NA,61965942056.6828
1/1/2013,38140132,Algeria,132.4346,DZA,Africa,AF,209755003250.664
1/1/2013,15707474,Ecuador,40.2522,ECU,South America,SA,95129659000
1/1/2013,88404640,Egypt,208.4508,EGY,Africa,AF,288586231501.877
1/1/2013,,Eritrea,0.63878,ERI,Africa,AF,
1/1/2013,46620045,Spain,252.6827,ESP,Europe,EU,1361854206549.39
1/1/2013,1317997,Estonia,19.6956,EST,Europe,EU,25137153149.4377
1/1/2013,95385785,Ethiopia,10.0802,ETH,Africa,AF,47648211133.2183
1/1/2013,5438972,Finland,51.9016,FIN,Europe,EU,269980111642.898
1/1/2013,865608,Fiji,1.1292,FJI,Oceania,OC,4190143206.25611
1/1/2013,65998687,France,374.2586,FRA,Europe,EU,2808511203185.39
1/1/2013,105926,Micronesia,0.1429,FSM,Oceania,OC,316040600
1/1/2013,1817071,Gabon,5.2577,GAB,Africa,AF,17590745688.6082
1/1/2013,64128226,United Kingdom,477.7326,GBR,Europe,EU,2739818680930.19
1/1/2013,3717668,Georgia,7.6643,GEO,Asia,AS,16140047012.1438
1/1/2013,3717668,Georgia,7.6643,GEO,Europe,EU,16140047012.1438
1/1/2013,26607642,Ghana,14.2811,GHA,Africa,AF,47805069494.9081
1/1/2013,10892810,Guinea,2.2564,GIN,Africa,AF,8376667793.25478
1/1/2013,1963711,Gambia,0.43235,GMB,Africa,AF,898957682.737216
1/1/2013,1648257,Guinea-Bissau,0.25648,GNB,Africa,AF,1046117071.03831
1/1/2013,1076413,Equatorial Guinea,5.1589,GNQ,Africa,AF,21942597765.3631
1/1/2013,10965211,Greece,81.7226,GRC,Europe,EU,239862011450.103
1/1/2013,108170,Grenada,0.30411,GRD,North America,NA,842620111.111111
1/1/2013,56483,Greenland,0.55326,GRL,North America,NA,2483396542.2075
1/1/2013,15595821,Guatemala,13.2967,GTM,North America,NA,53851058955.2999
1/1/2013,759285,Guyana,1.9346,GUY,South America,SA,2987684170.24434
1/1/2013,7178900,Hong Kong,44.7636,HKG,Asia,AS,275696879834.966
1/1/2013,8798521,Honduras,8.871,HND,North America,NA,18496438641.4768
1/1/2013,4255689,Croatia,18.5882,HRV,Europe,EU,57769872074.883
1/1/2013,10400673,Haiti,2.3705,HTI,North America,NA,8452509315.87722
1/1/2013,9893082,Hungary,43.7677,HUN,Europe,EU,135215704418.963
1/1/2013,251806402,Indonesia,486.13,IDN,Asia,AS,912524136718.018
1/1/2013,1280846129,India,1997.8786,IND,Asia,AS,1856722121394.53
1/1/2013,4623816,Ireland,37.1828,IRL,Europe,EU,239389337002.814
1/1/2013,76481943,Iran,608.9629,IRN,Asia,AS,467414852231.298
1/1/2013,33157050,Iraq,163.5704,IRQ,Asia,AS,234648370497.427
1/1/2013,323764,Iceland,3.4818,ISL,Europe,EU,15479256844.8708
1/1/2013,8059500,Israel,65.9971,ISR,Asia,AS,292489185194.417
1/1/2013,60233948,Italy,363.3999,ITA,Europe,EU,2130491320658.68
1/1/2013,2858709,Jamaica,8.038,JAM,North America,NA,14274983015.9485
1/1/2013,8520420,Jordan,23.7393,JOR,Asia,AS,33593843661.9718
1/1/2013,127445000,Japan,1314.0696,JPN,Asia,AS,5155717056270.83
1/1/2013,17035550,Kazakhstan,239.8367,KAZ,Asia,AS,236634552078.102
1/1/2013,17035550,Kazakhstan,239.8367,KAZ,Europe,EU,236634552078.102
1/1/2013,45519889,Kenya,12.7705,KEN,Africa,AF,55097343447.5616
1/1/2013,5719600,Kyrgyzstan,9.6585,KGZ,Asia,AS,7335027591.91628
1/1/2013,15026332,Cambodia,5.4758,KHM,Asia,AS,15449630418.5486
1/1/2013,107890,Kiribati,0.062288,KIR,Oceania,OC,187153601.08129
1/1/2013,50331,Saint Kitts and Nevis,0.2235,KNA,North America,NA,788163888.888889
1/1/2013,50428893,South Korea,591.5397,KOR,Asia,AS,1305604981271.91
1/1/2013,3526378,Kuwait,97.8147,KWT,Asia,AS,174161495063.47
1/1/2013,5914621,Lebanon,22.1964,LBN,Asia,AS,46014226807.5622
1/1/2013,4248334,Liberia,0.93545,LBR,Africa,AF,1946500000
1/1/2013,6320359,Libya,56.0023,LBY,Africa,AF,
1/1/2013,177513,Saint Lucia,0.4067,LCA,North America,NA,1489928888.88889
1/1/2013,36934,Liechtenstein,0.19254,LIE,Europe,EU,6391735893.83968
1/1/2013,20585000,Sri Lanka,15.2533,LKA,Asia,AS,74317806754.5267
1/1/2013,2028519,Lesotho,2.4329,LSO,Africa,AF,2526009072.92519
1/1/2013,2957689,Lithuania,13.1063,LTU,Europe,EU,46473646001.5672
1/1/2013,543360,Luxembourg,10.2333,LUX,Europe,EU,61739352212.3049
1/1/2013,2012647,Latvia,7.4236,LVA,Europe,EU,30314363218.6773
1/1/2013,577372,Macao,1.1798,MAC,Asia,AS,51552075901.5183
1/1/2013,33715693,Morocco,58.8304,MAR,Africa,AF,106825649872.108
1/1/2013,3558566,Moldova,4.8994,MDA,Europe,EU,7985349731.46471
1/1/2013,22961253,Madagascar,3.0895,MDG,Africa,AF,10601690871.7611
1/1/2013,415593,Maldives,1.0919,MDV,Asia,AS,3295011380.8096
1/1/2013,118827161,Mexico,492.5597,MEX,North America,NA,1261981728468.52
1/1/2013,56938,Marshall Islands,0.10259,MHL,Oceania,OC,190800800
1/1/2013,2076067,Macedonia,7.841,MKD,Europe,EU,10817712138.9451
1/1/2013,16449864,Mali,1.0259,MLI,Africa,AF,13246412031.4145
1/1/2013,425967,Malta,2.4739,MLT,Europe,EU,10145944323.6938
1/1/2013,51852451,Myanmar,12.72,MMR,Asia,AS,60269734044.526
1/1/2013,621207,Montenegro,2.246,MNE,Europe,EU,4464260488.58205
1/1/2013,2881792,Mongolia,38.6893,MNG,Asia,AS,12582122604.1921
1/1/2013,25560725,Mozambique,3.8738,MOZ,Africa,AF,16018848990.669
1/1/2013,3817494,Mauritania,2.323,MRT,Africa,AF,5724227185.17784
1/1/2013,1258653,Mauritius,4.067,MUS,Africa,AF,12129642296.4425
1/1/2013,15839269,Malawi,1.1885,MWI,Africa,AF,5518901971.40057
1/1/2013,29468872,Malaysia,233.8285,MYS,Asia,AS,323277158906.979
1/1/2013,2233510,Namibia,2.6012,NAM,Africa,AF,12717790500.6163
1/1/2013,263650,New Caledonia,4.2256,NCL,Oceania,OC,
1/1/2013,18504255,Niger,1.935,NER,Africa,AF,7667951987.6933
1/1/2013,171765769,Nigeria,95.8743,NGA,Africa,AF,514966287206.505
1/1/2013,6062454,Nicaragua,4.476,NIC,North America,NA,10982972256.3787
1/1/2013,16804432,Netherlands,164.7573,NLD,Europe,EU,866680000367.264
1/1/2013,5079623,Norway,44.3027,NOR,Europe,EU,523502127659.574
1/1/2013,26917906,Nepal,6.2847,NPL,Asia,AS,19271168018.482
1/1/2013,10821,Nauru,0.043968,NRU,Oceania,OC,108601538.461538
1/1/2013,4442100,New Zealand,35.2145,NZL,Oceania,OC,190521142196.379
1/1/2013,3764805,Oman,60.6572,OMN,Asia,AS,78938585175.5527
1/1/2013,191262919,Pakistan,160.5957,PAK,Asia,AS,231218567178.979
1/1/2013,3835437,Panama,10.45,PAN,North America,NA,44856189500
1/1/2013,29773987,Peru,55.9841,PER,South America,SA,201217661645.509
1/1/2013,98871552,Philippines,95.7229,PHL,Asia,AS,271836123723.678
1/1/2013,17606,Palau,0.25648,PLW,Oceania,OC,228012200
1/1/2013,7788379,Papua New Guinea,6.1581,PNG,Oceania,OC,21261305413.2323
1/1/2013,38040196,Poland,319.9113,POL,Europe,EU,524201151607.188
1/1/2013,24929452,North Korea,35.1567,PRK,Asia,AS,
1/1/2013,10457295,Portugal,48.0819,PRT,Europe,EU,226073492966.495
1/1/2013,6510276,Paraguay,5.3273,PRY,South America,SA,28965906502.2306
1/1/2013,270328,French Polynesia,0.82074,PYF,Oceania,OC,
1/1/2013,2336574,Qatar,84.1525,QAT,Asia,AS,198727747252.747
1/1/2013,19983693,Romania,76.8292,ROU,Europe,EU,191549024910.604
1/1/2013,143506911,Russia,1665.9886,RUS,Asia,AS,2297128039058.21
1/1/2013,143506911,Russia,1665.9886,RUS,Europe,EU,2297128039058.21
1/1/2013,10811543,Rwanda,0.79038,RWA,Africa,AF,7622526429.08839
1/1/2013,30052518,Saudi Arabia,540.8052,SAU,Asia,AS,746647127413.333
1/1/2013,37072550,Sudan,15.0763,SDN,Africa,AF,72065940085.772
1/1/2013,13782420,Senegal,7.8499,SEN,Africa,AF,14851057084.776
1/1/2013,5399162,Singapore,55.6305,SGP,Asia,AS,302510668904.339
1/1/2013,571335,Solomon Islands,0.20152,SLB,Oceania,OC,1059695156.18795
1/1/2013,6863980,Sierra Leone,1.0332,SLE,Africa,AF,4920343194.99339
1/1/2013,6266070,El Salvador,6.0936,SLV,North America,NA,24350930000
1/1/2013,13063706,Somalia,0.60822,SOM,Africa,AF,5352000000
1/1/2013,7164132,Serbia,44.5458,SRB,Europe,EU,45519650911.4138
1/1/2013,10355036,South Sudan,1.4473,SSD,Africa,AF,13257635694.9153
1/1/2013,192087,Sao Tome and Principe,0.11358,STP,Africa,AF,302925489.682558
1/1/2013,547291,Suriname,1.9022,SUR,South America,SA,5145757575.75758
1/1/2013,5413393,Slovakia,35.6339,SVK,Europe,EU,98478349315.3252
1/1/2013,2059953,Slovenia,15.1671,SVN,Europe,EU,48116256926.0807
1/1/2013,9600379,Sweden,44.769,SWE,Europe,EU,578742001487.571
1/1/2013,89949,Seychelles,0.40304,SYC,Africa,AF,1411061260.70839
1/1/2013,19584274,Syria,35.809,SYR,Asia,AS,
1/1/2013,34731,Turks and Caicos Islands,0.19786,TCA,North America,NA,
1/1/2013,13220424,Chad,0.68057,TCD,Africa,AF,12949854262.8127
1/1/2013,6954721,Togo,2.2361,TGO,Africa,AF,4080929201.27925
1/1/2013,68144501,Thailand,296.903,THA,Asia,AS,420528737876.717
1/1/2013,8059769,Tajikistan,3.4371,TJK,Asia,AS,8506674782.75471
1/1/2013,5366375,Turkmenistan,66.3741,TKM,Asia,AS,39197543859.6491
1/1/2013,1153295,Timor-Leste,0.43968,TLS,Asia,AS,1410000000
1/1/2013,101768,Tonga,0.11358,TON,Oceania,OC,450686353.674011
1/1/2013,1353700,Trinidad and Tobago,46.4155,TTO,North America,NA,26436159314.5624
1/1/2013,10952951,Tunisia,26.8655,TUN,Africa,AF,46251061734.4741
1/1/2013,75928564,Turkey,346.781,TUR,Asia,AS,950595270314.296
1/1/2013,75928564,Turkey,346.781,TUR,Europe,EU,950595270314.296
1/1/2013,10857,Tuvalu,0.010992,TUV,Oceania,OC,38322359.5288666
1/1/2013,48482266,Tanzania,10.912,TZA,Africa,AF,44333456244.744
1/1/2013,35695246,Uganda,4.6452,UGA,Africa,AF,24599553471.8672
1/1/2013,45489600,Ukraine,296.0741,UKR,Europe,EU,183310146378.081
1/1/2013,3389439,Uruguay,7.4898,URY,South America,SA,57531233350.9101
1/1/2013,316057727,United States,5519.6126,USA,North America,NA,16691517000000
1/1/2013,30243200,Uzbekistan,102.6549,UZB,Asia,AS,57690453460.6205
1/1/2013,108622,Saint Vincent and the Grenadines,0.20885,VCT,North America,NA,721207148.148148
1/1/2013,29783571,Venezuela,182.8689,VEN,South America,SA,371006299120.244
1/1/2013,28847,British Virgin Islands,0.17587,VGB,North America,NA,
1/1/2013,90753472,Vietnam,140.4389,VNM,Asia,AS,171222025117.381
1/1/2013,256635,Vanuatu,0.10626,VUT,Oceania,OC,801787555.861121
1/1/2013,190717,Samoa,0.19786,WSM,Oceania,OC,804808525.537223
1/1/2013,25147109,Yemen,24.9804,YEM,Asia,AS,40415233436.1767
1/1/2013,53689236,South Africa,464.6191,ZAF,Africa,AF,366810014300.222
1/1/2013,14926504,Zambia,3.7561,ZMB,Africa,AF,28045460442.1876
1/1/2013,13350356,Zimbabwe,11.5362,ZWE,Africa,AF,15451768658.5469
1/1/2014,103774,Aruba,0.87203,ABW,North America,NA,
1/1/2014,33370794,Afghanistan,9.7892,AFG,Asia,AS,20050189881.6659
1/1/2014,26941779,Angola,34.4576,AGO,Africa,AF,126776874216.703
1/1/2014,2889104,Albania,5.7122,ALB,Europe,EU,13228244357.1813
1/1/2014,79213,Andorra,0.46166,AND,Europe,EU,3350736367.25488
1/1/2014,9214175,United Arab Emirates,208.8116,ARE,Asia,AS,403197682886.317
1/1/2014,42669500,Argentina,202.6715,ARG,South America,SA,526319673731.638
1/1/2014,2912403,Armenia,5.5814,ARM,Asia,AS,11609512939.7543
1/1/2014,2912403,Armenia,5.5814,ARM,Europe,EU,11609512939.7543
1/1/2014,92562,Antigua and Barbuda,0.53128,ATG,North America,NA,1280133333.33333
1/1/2014,23475686,Australia,393.4642,AUS,Oceania,OC,1459597906912.7
1/1/2014,8546356,Austria,64.2533,AUT,Europe,EU,441885415805.825
1/1/2014,9535079,Azerbaijan,37.4144,AZE,Asia,AS,75244166772.9185
1/1/2014,9535079,Azerbaijan,37.4144,AZE,Europe,EU,75244166772.9185
1/1/2014,9844297,Burundi,0.43153,BDI,Africa,AF,3093647226.8107
1/1/2014,11209057,Belgium,96.391,BEL,Europe,EU,531075861047.287
1/1/2014,10286842,Benin,6.1582,BEN,Africa,AF,9707432015.61441
1/1/2014,17586017,Burkina Faso,2.8021,BFA,Africa,AF,12377391462.6377
1/1/2014,154520167,Bangladesh,71.1457,BGD,Asia,AS,172885454931.453
1/1/2014,7223938,Bulgaria,45.1425,BGR,Europe,EU,56732006512.0065
1/1/2014,1336075,Bahrain,31.089,BHR,Asia,AS,33387712765.9575
1/1/2014,370633,Bahamas,2.4146,BHS,North America,NA,10843800000
1/1/2014,3482104,Bosnia and Herzegovina,22.1176,BIH,Europe,EU,18558343508.3435
1/1/2014,9474511,Belarus,63.78,BLR,Europe,EU,78813839984.3506
1/1/2014,353366,Belize,0.49464,BLZ,North America,NA,1706497950
1/1/2014,65139,Bermuda,0.57525,BMU,North America,NA,
1/1/2014,10706517,Bolivia,20.0298,BOL,South America,SA,32996187988.4226
1/1/2014,202763735,Brazil,519.5263,BRA,South America,SA,2455993200170
1/1/2014,284825,Barbados,1.2535,BRB,North America,NA,4608350000
1/1/2014,409769,Brunei Darussalam,8.9255,BRN,Asia,AS,17098342541.4365
1/1/2014,719056,Bhutan,0.9196,BTN,Asia,AS,1944782820.88824
1/1/2014,2088614,Botswana,6.9868,BWA,Africa,AF,16259445052.5565
1/1/2014,4464175,Central African Republic,0.30045,CAF,Africa,AF,1702898939.55483
1/1/2014,35437435,Canada,568.0084,CAN,North America,NA,1792883225804.38
1/1/2014,8188649,Switzerland,39.2378,CHE,Europe,EU,709182559935.301
1/1/2014,17758959,Chile,80.9771,CHL,South America,SA,260990299051.116
1/1/2014,1364270000,China,9820.3605,CHN,Asia,AS,10482372109961.9
1/1/2014,22647683,Cote d'Ivoire,9.7389,CIV,Africa,AF,35372603446.2605
1/1/2014,22681858,Cameroon,6.854,CMR,Africa,AF,34942948737.3967
1/1/2014,73767447,Democratic Republic of Congo,4.6313,COD,Africa,AF,34028119332.6087
1/1/2014,4736974,Republic of the Congo,3.0411,COG,Africa,AF,14177437982.2619
